STATE/UT,DISTRICT,YEAR,MURDER,RAPE,THEFT
MAHARASHTRA,PUNE COMMR.,2007,126,66,4653
MAHARASHTRA,PUNE RLY.,2007,6,0,316
MAHARASHTRA,PUNE RURAL,2007,130,59,1078
MAHARASHTRA,RAIGAD,2007,37,29,426
MAHARASHTRA,RATNAGIRI,2007,19,17,274
MAHARASHTRA,SANGLI,2007,74,28,518
MAHARASHTRA,SATARA,2007,75,43,966
MAHARASHTRA,SINDHUDURG,2007,17,9,132
MAHARASHTRA,SOLAPUR COMMR.,2007,22,12,319
MAHARASHTRA,SOLAPUR RURAL,2007,77,46,655
MAHARASHTRA,THANE COMMR.,2007,120,78,2479
MAHARASHTRA,THANE RURAL,2007,128,67,853
MAHARASHTRA,WARDHA,2007,49,31,654
MAHARASHTRA,WASHIM,2007,22,14,395
MAHARASHTRA,YAVATMAL,2007,70,49,994
MAHARASHTRA,TOTAL,2007,2693,1451,47681
MANIPUR,BISHNUPUR,2007,31,4,38
MANIPUR,CHANDEL,2007,16,0,7
MANIPUR,CHURACHANDPUR,2007,28,1,46
MANIPUR,IMPHAL EAST,2007,41,1,70
MANIPUR,IMPHAL WEST,2007,61,7,228
MANIPUR,SENAPATI,2007,17,1,12
MANIPUR,TAMENGLONG,2007,3,0,5
MANIPUR,THOUBAL,2007,39,6,40
MANIPUR,UKHRUL,2007,4,0,8
MANIPUR,TOTAL,2007,240,20,454
MEGHALAYA,GARO HILLS EAST,2007,9,4,32
MEGHALAYA,GARO HILLS SOUTH,2007,2,1,12
MEGHALAYA,GARO HILLS WEST,2007,13,4,57
MEGHALAYA,JAINTIA HILLS,2007,43,26,56
MEGHALAYA,KHASI HILLS EAST,2007,21,32,270
MEGHALAYA,KHASI HILLS WEST,2007,16,8,20
MEGHALAYA,RI-BHOI,2007,10,7,53
MEGHALAYA,TOTAL,2007,114,82,500
MIZORAM,AIZAWL,2007,18,35,464
MIZORAM,CHAMPHAI,2007,5,12,65
MIZORAM,KOLASIB,2007,9,12,83
MIZORAM,LAWNGTLAI,2007,5,3,27
MIZORAM,LUNGLEI,2007,2,9,90
MIZORAM,MAMIT,2007,1,1,24
MIZORAM,SAIHA,2007,2,3,29
MIZORAM,SERCHHIP,2007,1,8,26
MIZORAM,TOTAL,2007,43,83,808
NAGALAND,DIMAPUR,2007,30,5,209
NAGALAND,KIPHIRE,2007,3,0,2
NAGALAND,KOHIMA,2007,24,4,63
NAGALAND,LONGLENG,2007,1,0,0
NAGALAND,MOKOKCHUNG,2007,17,1,13
NAGALAND,MON,2007,9,0,10
NAGALAND,PEREN,2007,3,0,8
NAGALAND,PHEK,2007,5,0,8
NAGALAND,TUENSANG,2007,7,0,9
NAGALAND,WOKHA,2007,8,3,23
NAGALAND,ZUNHEBOTO,2007,4,0,15
NAGALAND,TOTAL,2007,111,13,360
ODISHA,ANGUL,2007,54,38,370
ODISHA,BALASORE,2007,36,55,290
ODISHA,BARAGARH,2007,41,18,170
ODISHA,BERHAMPUR,2007,16,4,133
ODISHA,BHADRAK,2007,30,42,68
ODISHA,BOLANGIR,2007,38,53,143
ODISHA,BOUDH,2007,10,9,27
ODISHA,CUTTACK,2007,42,41,753
ODISHA,DEOGARH,2007,26,13,44
ODISHA,DHENKANAL,2007,59,35,193
ODISHA,GAJAPATI,2007,12,8,27
ODISHA,GANJAM,2007,66,34,149
ODISHA,JAGATSINGHPUR,2007,23,18,120
ODISHA,JAJPUR,2007,35,25,209
ODISHA,JHARSUGUDA,2007,21,11,251
ODISHA,KALAHANDI,2007,30,30,93
ODISHA,KANDHAMAL,2007,25,32,40
ODISHA,KENDRAPARA,2007,40,30,93
ODISHA,KEONJHAR,2007,81,41,231
ODISHA,KHURDA,2007,56,53,1310
ODISHA,KORAPUT,2007,42,41,141
ODISHA,MALKANGIR,2007,30,12,30
ODISHA,MAYURBHANJ,2007,98,74,290
ODISHA,NAYAGARH,2007,31,21,100
ODISHA,NOWRANGPUR,2007,28,28,42
ODISHA,NUAPADA,2007,17,5,59
ODISHA,PURI,2007,21,43,348
ODISHA,RAYAGADA,2007,31,23,59
ODISHA,ROURKELA,2007,23,15,221
ODISHA,SAMBALPUR,2007,46,27,259
ODISHA,SONEPUR,2007,9,16,45
ODISHA,SRP(CUTTACK),2007,2,0,207
ODISHA,SRP(ROURKELA),2007,6,1,103
ODISHA,SUNDARGARH,2007,85,43,212
ODISHA,TOTAL,2007,1210,939,6830
PUNJAB,AMRITSAR,2007,43,21,445
PUNJAB,AMRITSAR RURAL,2007,31,10,70
PUNJAB,BARNALA,2007,12,7,65
PUNJAB,BATALA,2007,25,15,144
PUNJAB,BHATINDA,2007,41,27,309
PUNJAB,FARIDKOT,2007,23,13,137
PUNJAB,FATEHGARH SAHIB,2007,10,15,244
PUNJAB,FEROZPUR,2007,48,33,199
PUNJAB,G.R.P,2007,14,2,34
PUNJAB,GURDASPUR,2007,19,30,120
PUNJAB,HOSHIARPUR,2007,43,27,210
PUNJAB,JAGRAON,2007,10,15,100
PUNJAB,JALANDHAR,2007,63,54,630
PUNJAB,KAPURTHALA,2007,29,22,210
PUNJAB,KHANNA,2007,24,17,108
PUNJAB,LUDHIANA,2007,63,58,664
PUNJAB,MANSA,2007,28,20,59
PUNJAB,MOGA,2007,37,7,125
PUNJAB,MUKTSAR,2007,27,11,104
PUNJAB,NAWAN SHAHR,2007,21,13,99
PUNJAB,PATIALA,2007,51,22,320
PUNJAB,ROPAR,2007,10,7,108
PUNJAB,SANGRUR,2007,36,31,210
PUNJAB,SAS NGR,2007,11,16,312
PUNJAB,TARN TARAN,2007,41,26,147
PUNJAB,TOTAL,2007,760,519,5173
RAJASTHAN,AJMER,2007,53,31,867
RAJASTHAN,ALWAR,2007,89,73,1241
RAJASTHAN,BANSWARA,2007,39,39,106
RAJASTHAN,BARAN,2007,37,43,271
RAJASTHAN,BARMER,2007,26,19,178
RAJASTHAN,BHARATPUR,2007,69,62,772
RAJASTHAN,BHILWARA,2007,34,48,596
RAJASTHAN,BIKANER,2007,39,32,320
RAJASTHAN,BUNDI,2007,28,28,216
RAJASTHAN,CHITTORGARH,2007,48,92,628
RAJASTHAN,CHURU,2007,20,27,160
RAJASTHAN,DAUSA,2007,34,16,725
RAJASTHAN,DHOLPUR,2007,44,20,403
RAJASTHAN,DUNGARPUR,2007,23,10,58
RAJASTHAN,G.R.P.,2007,4,0,483
RAJASTHAN,GANGANAGAR,2007,61,66,388
RAJASTHAN,HANUMANGARH,2007,32,39,199
RAJASTHAN,JAIPUR EAST,2007,14,25,2295
RAJASTHAN,JAIPUR NORTH,2007,17,23,830
RAJASTHAN,JAIPUR RURAL,2007,66,39,1097
RAJASTHAN,JAIPUR SOUTH,2007,21,14,1293
RAJASTHAN,JAISALMER,2007,5,4,139
RAJASTHAN,JALORE,2007,21,7,152
RAJASTHAN,JHALAWAR,2007,43,54,390
RAJASTHAN,JHUNJHUNU,2007,44,31,310
RAJASTHAN,JODHPUR CITY,2007,16,16,718
RAJASTHAN,JODHPUR RURAL,2007,23,24,232
RAJASTHAN,KARAULI,2007,37,28,424
RAJASTHAN,KOTA CITY,2007,22,25,897
RAJASTHAN,KOTA RURAL,2007,25,30,209
RAJASTHAN,NAGAUR,2007,42,38,372
RAJASTHAN,PALI,2007,30,39,333
RAJASTHAN,RAJSAMAND,2007,13,5,173
RAJASTHAN,SAWAI MADHOPUR,2007,19,21,452
RAJASTHAN,SIKAR,2007,36,34,353
RAJASTHAN,SIROHI,2007,22,23,164
RAJASTHAN,TONK,2007,23,19,271
RAJASTHAN,UDAIPUR,2007,84,94,630
RAJASTHAN,TOTAL,2007,1303,1238,19345
SIKKIM,EAST,2007,2,8,62
SIKKIM,NORTH,2007,0,0,5
SIKKIM,SOUTH,2007,1,12,29
SIKKIM,WEST,2007,6,4,22
SIKKIM,TOTAL,2007,9,24,118
TAMIL NADU,CHENNAI,2007,145,46,2117
TAMIL NADU,CHENNAI RLY.,2007,4,0,113
TAMIL NADU,COIMBATORE RURAL,2007,87,16,1044
TAMIL NADU,COIMBATORE URBAN,2007,22,10,682
TAMIL NADU,CUDDALORE,2007,61,28,490
TAMIL NADU,DHARMAPURI,2007,38,6,124
TAMIL NADU,DINDIGUL,2007,40,12,297
TAMIL NADU,ERODE,2007,54,20,603
TAMIL NADU,KANCHIPURAM,2007,57,25,368
TAMIL NADU,KANYAKUMARI,2007,27,11,292
TAMIL NADU,KARUR,2007,18,3,168
TAMIL NADU,KRISHNAGIRI,2007,72,11,291
TAMIL NADU,MADURAI RURAL,2007,55,9,252
TAMIL NADU,MADURAI URBAN,2007,27,4,334
TAMIL NADU,NAGAPATTINAM,2007,39,14,205
TAMIL NADU,NAMAKKAL,2007,26,12,230
TAMIL NADU,NILGIRIS,2007,13,6,104
TAMIL NADU,PERAMBALUR,2007,32,26,172
TAMIL NADU,PUDUKOTTAI,2007,34,14,257
TAMIL NADU,RAMNATHAPURAM,2007,37,8,187
TAMIL NADU,SALEM RURAL,2007,67,25,202
TAMIL NADU,SALEM URBAN,2007,16,10,186
TAMIL NADU,SIVAGANGAI,2007,43,3,227
TAMIL NADU,THANJAVUR,2007,68,5,588
TAMIL NADU,THENI,2007,29,4,241
TAMIL NADU,THIRUNELVELI RURAL,2007,80,35,416
TAMIL NADU,THIRUNELVELI URBAN,2007,16,6,196
TAMIL NADU,THIRUVALLUR,2007,23,7,161
TAMIL NADU,THIRUVANNAMALAI,2007,45,14,195
TAMIL NADU,THIRUVARUR,2007,39,9,175
TAMIL NADU,THOOTHUGUDI,2007,62,19,411
TAMIL NADU,TRICHY RLY.,2007,0,0,31
TAMIL NADU,TRICHY RURAL,2007,49,12,184
TAMIL NADU,TRICHY URBAN,2007,21,2,516
TAMIL NADU,VELLORE,2007,66,25,418
TAMIL NADU,VILLUPURAM,2007,70,58,369
TAMIL NADU,VIRUDHUNAGAR,2007,51,8,371
TAMIL NADU,TOTAL,2007,1633,523,13217
TRIPURA,DHALAI,2007,18,13,29
TRIPURA,NORTH,2007,21,26,72
TRIPURA,SOUTH,2007,34,41,125
TRIPURA,WEST,2007,65,77,185
TRIPURA,TOTAL,2007,138,157,411
UTTAR PRADESH,AGRA,2007,123,30,1483
UTTAR PRADESH,ALIGARH,2007,166,50,680
UTTAR PRADESH,ALLAHABAD,2007,143,26,606
UTTAR PRADESH,AMBEDKAR NAGAR,2007,26,15,126
UTTAR PRADESH,AURAIYA,2007,37,9,81
UTTAR PRADESH,AZAMGARH,2007,54,11,119
UTTAR PRADESH,BADAUN,2007,88,11,158
UTTAR PRADESH,BAGHPAT,2007,81,17,157
UTTAR PRADESH,BAHRAICH,2007,43,34,130
UTTAR PRADESH,BALLIA,2007,32,10,105
UTTAR PRADESH,BALRAMPUR,2007,20,10,58
UTTAR PRADESH,BANDA,2007,49,15,79
UTTAR PRADESH,BARABANKI,2007,62,25,161
UTTAR PRADESH,BAREILLY,2007,138,62,514
UTTAR PRADESH,BASTI,2007,24,10,97
UTTAR PRADESH,BIJNOR,2007,99,27,178
UTTAR PRADESH,BULANDSHAHAR,2007,146,44,400
UTTAR PRADESH,CHANDOLI,2007,17,6,51
UTTAR PRADESH,CHITRAKOOT DHAM,2007,23,23,39
UTTAR PRADESH,DEORIA,2007,31,2,83
UTTAR PRADESH,ETAH,2007,141,39,297
UTTAR PRADESH,ETAWAH,2007,66,14,220
UTTAR PRADESH,FAIZABAD,2007,52,23,218
UTTAR PRADESH,FATEHGARH,2007,64,21,103
UTTAR PRADESH,FATEHPUR,2007,66,22,80
UTTAR PRADESH,FIROZABAD,2007,123,28,318
UTTAR PRADESH,G.R.P.,2007,20,2,1279
UTTAR PRADESH,GAUTAMBUDH NAGAR,2007,75,17,1349
UTTAR PRADESH,GHAZIABAD,2007,150,33,1031
UTTAR PRADESH,GHAZIPUR,2007,40,10,106
UTTAR PRADESH,GONDA,2007,46,13,156
UTTAR PRADESH,GORAKHPUR,2007,75,19,348
UTTAR PRADESH,HAMIRPUR,2007,22,8,13
UTTAR PRADESH,HARDOI,2007,86,33,163
UTTAR PRADESH,HATHRAS,2007,56,16,197
UTTAR PRADESH,J.P.NAGAR,2007,66,28,167
UTTAR PRADESH,JALAUN,2007,48,8,82
UTTAR PRADESH,JAUNPUR,2007,44,24,169
UTTAR PRADESH,JHANSI,2007,66,10,178
UTTAR PRADESH,KANNAUJ,2007,54,6,78
UTTAR PRADESH,KANPUR DEHAT,2007,41,13,114
UTTAR PRADESH,KANPUR NAGAR,2007,148,46,1204
UTTAR PRADESH,KAUSHAMBI,2007,51,30,69
UTTAR PRADESH,KHIRI,2007,93,47,276
UTTAR PRADESH,KUSHI NAGAR,2007,20,9,72
UTTAR PRADESH,LALITPUR,2007,22,10,44
UTTAR PRADESH,LUCKNOW,2007,159,82,2642
UTTAR PRADESH,MAHARAJGANJ,2007,25,23,52
UTTAR PRADESH,MAHOBA,2007,30,10,55
UTTAR PRADESH,MAINPURI,2007,108,11,251
UTTAR PRADESH,MATHURA,2007,83,36,610
UTTAR PRADESH,MAU,2007,32,8,93
UTTAR PRADESH,MEERUT,2007,195,39,854
UTTAR PRADESH,MIRZAPUR,2007,40,10,98
UTTAR PRADESH,MORADABAD,2007,130,58,597
UTTAR PRADESH,MUZAFFARNAGAR,2007,213,37,532
UTTAR PRADESH,PILIBHIT,2007,38,23,83
UTTAR PRADESH,PRATAPGARH,2007,58,16,180
UTTAR PRADESH,RAIBAREILLY,2007,57,31,175
UTTAR PRADESH,RAMPUR,2007,57,40,274
UTTAR PRADESH,SAHARANPUR,2007,81,14,389
UTTAR PRADESH,SANT KABIRNAGAR,2007,21,9,36
UTTAR PRADESH,SHAHJAHANPUR,2007,126,52,244
UTTAR PRADESH,SHRAWASTI,2007,19,10,55
UTTAR PRADESH,SIDHARTHNAGAR,2007,12,5,78
UTTAR PRADESH,SITAPUR,2007,112,67,466
UTTAR PRADESH,SONBHADRA,2007,35,16,66
UTTAR PRADESH,ST.RAVIDASNAGAR,2007,13,1,70
UTTAR PRADESH,SULTANPUR,2007,59,34,198
UTTAR PRADESH,UNNAO,2007,94,30,165
UTTAR PRADESH,VARANASI,2007,66,20,917
UTTAR PRADESH,TOTAL,2007,5000,1648,22816
UTTARAKHAND,ALMORA,2007,19,6,42
UTTARAKHAND,BAGESHWAR,2007,10,3,8
UTTARAKHAND,CHAMOLI,2007,15,10,26
UTTARAKHAND,CHAMPAWAT,2007,5,2,13
UTTARAKHAND,DEHRADUN,2007,37,29,396
UTTARAKHAND,HARIDWAR,2007,55,28,472
UTTARAKHAND,NAINITAL,2007,26,6,176
UTTARAKHAND,PAURI GARHWAL,2007,19,7,49
UTTARAKHAND,PITHORAGARH,2007,9,9,33
UTTARAKHAND,RUDRA PRAYAG,2007,6,1,20
UTTARAKHAND,TEHRI GARHWAL,2007,11,2,37
UTTARAKHAND,UDHAMSINGH NAGAR,2007,54,12,292
UTTARAKHAND,UTTARKASHI,2007,2,2,29
UTTARAKHAND,TOTAL,2007,268,117,1593
WEST BENGAL,24 PARGANAS NORTH,2007,194,231,1183
WEST BENGAL,24 PARGANAS SOUTH,2007,158,205,1440
WEST BENGAL,ASANSOL,2007,26,15,145
WEST BENGAL,BANKURA,2007,49,44,157
WEST BENGAL,BIRBHUM,2007,66,53,263
WEST BENGAL,BURDWAN,2007,122,69,517
WEST BENGAL,COOCHBEHAR,2007,34,139,160
WEST BENGAL,DAKSHIN DINAJPUR,2007,34,46,92
WEST BENGAL,DARJEELING,2007,31,48,473
WEST BENGAL,HOOGHLY,2007,90,57,631
WEST BENGAL,HOWRAH,2007,69,45,635
WEST BENGAL,HOWRAH G.R.P.,2007,9,1,401
WEST BENGAL,JALPAIGURI,2007,122,235,1538
WEST BENGAL,KHARAGPUR G.R.P.,2007,3,0,127
WEST BENGAL,KOLKATA,2007,36,44,2924
WEST BENGAL,MALDA,2007,88,103,273
WEST BENGAL,MURSHIDABAD,2007,132,369,655
WEST BENGAL,NADIA,2007,99,183,863
WEST BENGAL,PASCHIM MIDNAPUR,2007,105,60,328
WEST BENGAL,PURAB MIDNAPUR,2007,76,41,242
WEST BENGAL,PURULIA,2007,46,38,184
WEST BENGAL,SEALDAH G.R.P.,2007,6,3,164
WEST BENGAL,SILIGURI G.R.P.,2007,4,1,57
WEST BENGAL,UTTAR DINAJPUR,2007,53,76,295
WEST BENGAL,TOTAL,2007,1652,2106,13747
A & N ISLANDS,A and N ISLANDS,2007,15,3,112
A & N ISLANDS,TOTAL,2007,15,3,112
CHANDIGARH,CHANDIGARH,2007,19,22,1740
CHANDIGARH,TOTAL,2007,19,22,1740
D & N HAVELI,D and N HAVELI,2007,10,7,87
D & N HAVELI,TOTAL,2007,10,7,87
DAMAN & DIU,DAMAN,2007,12,1,37
DAMAN & DIU,DIU,2007,0,0,6
DAMAN & DIU,TOTAL,2007,12,1,43
DELHI UT,CENTRAL,2007,27,22,1069
DELHI UT,DELHI UT TOTAL,2007,495,598,17037
DELHI UT,EAST,2007,34,73,2239
DELHI UT,GRP(RLY),2007,3,4,795
DELHI UT,IGI AIRPORT,2007,1,0,144
DELHI UT,NEW DELHI,2007,4,7,698
DELHI UT,NORTH,2007,22,33,747
DELHI UT,NORTH-EAST,2007,66,89,1287
DELHI UT,NORTH-WEST,2007,57,51,1841
DELHI UT,OUTER,2007,102,121,1216
DELHI UT,SOUTH,2007,68,83,3179
DELHI UT,SOUTH-WEST,2007,51,51,1802
DELHI UT,STF,2007,0,0,0
DELHI UT,WEST,2007,60,64,2020
LAKSHADWEEP,LAKSHADWEEP,2007,0,1,20
LAKSHADWEEP,TOTAL,2007,0,1,20
PUDUCHERRY,KARAIKAL,2007,4,3,87
PUDUCHERRY,PONDICHERRY,2007,30,6,700
PUDUCHERRY,TOTAL,2007,34,9,787
ANDHRA PRADESH,ADILABAD,2008,73,50,427
ANDHRA PRADESH,ANANTAPUR,2008,154,37,496
ANDHRA PRADESH,CHITTOOR,2008,123,30,1321
ANDHRA PRADESH,CUDDAPAH,2008,114,27,537
ANDHRA PRADESH,CYBERABAD,2008,197,80,3081
ANDHRA PRADESH,EAST GODAVARI,2008,82,48,1189
ANDHRA PRADESH,GUNTAKAL RLY.,2008,7,0,122
ANDHRA PRADESH,GUNTUR,2008,159,48,1233
ANDHRA PRADESH,HYDERABAD CITY,2008,122,62,5200
ANDHRA PRADESH,KARIMNAGAR,2008,134,84,697
ANDHRA PRADESH,KHAMMAM,2008,123,70,560
ANDHRA PRADESH,KRISHNA,2008,53,38,587
ANDHRA PRADESH,KURNOOL,2008,116,47,530
ANDHRA PRADESH,MAHABOOBNAGAR,2008,188,72,923
ANDHRA PRADESH,MEDAK,2008,140,50,641
ANDHRA PRADESH,NALGONDA,2008,121,90,551
ANDHRA PRADESH,NELLORE,2008,70,39,735
ANDHRA PRADESH,NIZAMABAD,2008,153,31,686
ANDHRA PRADESH,PRAKASHAM,2008,75,30,413
ANDHRA PRADESH,RANGA REDDY,2008,91,37,184
ANDHRA PRADESH,SECUNDERABAD RLY.,2008,10,2,371
ANDHRA PRADESH,SRIKAKULAM,2008,25,32,219
ANDHRA PRADESH,VIJAYAWADA CITY,2008,34,30,1176
ANDHRA PRADESH,VIJAYAWADA RLY.,2008,1,0,306
ANDHRA PRADESH,VISAKHA RURAL,2008,65,12,153
ANDHRA PRADESH,VISAKHAPATNAM,2008,32,29,1045
ANDHRA PRADESH,VIZIANAGARAM,2008,29,6,206
ANDHRA PRADESH,WARANGAL,2008,121,59,455
ANDHRA PRADESH,WEST GODAVARI,2008,78,117,1318
ANDHRA PRADESH,TOTAL,2008,2690,1257,25362
ARUNACHAL PRADESH,CHANGLANG,2008,6,2,49
ARUNACHAL PRADESH,DIBANG VALLEY,2008,1,3,36
ARUNACHAL PRADESH,K/KUMEY,2008,3,2,4
ARUNACHAL PRADESH,KAMENG EAST,2008,4,5,13
ARUNACHAL PRADESH,KAMENG WEST,2008,1,0,20
ARUNACHAL PRADESH,LOHIT,2008,11,3,43
ARUNACHAL PRADESH,PAPUM PARE,2008,11,7,111
ARUNACHAL PRADESH,SIANG EAST,2008,9,5,40
ARUNACHAL PRADESH,SIANG UPPER,2008,1,0,12
ARUNACHAL PRADESH,SIANG WEST,2008,6,13,51
ARUNACHAL PRADESH,SUBANSIRI LOWER,2008,4,0,16
ARUNACHAL PRADESH,SUBANSIRI UPPER,2008,4,2,13
ARUNACHAL PRADESH,TAWANG,2008,2,0,10
ARUNACHAL PRADESH,TIRAP,2008,7,0,24
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2008,2,0,3
ARUNACHAL PRADESH,TOTAL,2008,72,42,445
ASSAM,BARPETA,2008,54,97,209
ASSAM,BASKA,2008,67,23,35
ASSAM,BONGAIGAON,2008,15,51,138
ASSAM,C.I.D.,2008,0,0,1
ASSAM,CACHAR,2008,56,72,640
ASSAM,CHIRANG,2008,24,25,57
ASSAM,DARRANG,2008,38,57,136
ASSAM,DHEMAJI,2008,21,88,152
ASSAM,DHUBRI,2008,44,116,240
ASSAM,DIBRUGARH,2008,99,46,587
ASSAM,G.R.P.,2008,6,5,155
ASSAM,GOALPARA,2008,36,66,131
ASSAM,GOLAGHAT,2008,65,42,247
ASSAM,GUWAHATI CITY,2008,50,59,1129
ASSAM,HAILAKANDI,2008,27,39,122
ASSAM,JORHAT,2008,51,44,269
ASSAM,KAMRUP,2008,46,36,704
ASSAM,KARBI ANGLONG,2008,55,16,141
ASSAM,KARIMGANJ,2008,27,19,105
ASSAM,KOKRAJHAR,2008,53,55,173
ASSAM,LAKHIMPUR,2008,41,52,177
ASSAM,MORIGAON,2008,20,75,169
ASSAM,N.C.HILLS,2008,42,4,43
ASSAM,NAGAON,2008,83,112,354
ASSAM,NALBARI,2008,31,30,144
ASSAM,R.P.O.,2008,3,5,13
ASSAM,SIBSAGAR,2008,108,46,500
ASSAM,SONITPUR,2008,94,56,451
ASSAM,TINSUKIA,2008,114,60,682
ASSAM,UDALGURI,2008,56,42,108
ASSAM,TOTAL,2008,1426,1438,8012
BIHAR,ARARIA,2008,50,37,234
BIHAR,ARWAL,2008,28,2,57
BIHAR,AURANGABAD,2008,92,30,307
BIHAR,BAGAHA,2008,26,15,217
BIHAR,BANKA,2008,70,49,143
BIHAR,BEGUSARAI,2008,101,25,275
BIHAR,BETTIAH,2008,64,28,243
BIHAR,BHABHUA,2008,40,8,193
BIHAR,BHAGALPUR,2008,90,35,699
BIHAR,BHOJPUR,2008,138,18,314
BIHAR,BUXAR,2008,52,11,284
BIHAR,DARBHANGA,2008,76,67,320
BIHAR,GAYA,2008,136,52,494
BIHAR,GOPALGANJ,2008,74,23,144
BIHAR,JAMALPUR RLY.,2008,10,1,123
BIHAR,JAMUI,2008,56,17,138
BIHAR,JEHANABAD,2008,35,6,132
BIHAR,KATIHAR,2008,63,120,152
BIHAR,KATIHAR RLY.,2008,6,2,232
BIHAR,KHAGARIA,2008,55,16,99
BIHAR,KISHANGANJ,2008,32,30,169
BIHAR,LAKHISARAI,2008,41,35,133
BIHAR,MADHEPURA,2008,34,16,140
BIHAR,MADHUBANI,2008,62,24,345
BIHAR,MOTIHARI,2008,120,34,474
BIHAR,MUNGER,2008,85,20,312
BIHAR,MUZAFFARPUR,2008,138,28,875
BIHAR,MUZAFFARPUR RLY.,2008,16,2,300
BIHAR,NALANDA,2008,120,23,397
BIHAR,NAUGACHIA,2008,33,8,65
BIHAR,NAWADAH,2008,76,28,151
BIHAR,PATNA,2008,341,57,1455
BIHAR,PATNA RLY.,2008,24,0,601
BIHAR,PURNEA,2008,81,185,242
BIHAR,ROHTAS,2008,112,21,439
BIHAR,SAHARSA,2008,30,22,131
BIHAR,SAMASTIPUR,2008,81,32,381
BIHAR,SARAN,2008,119,34,455
BIHAR,SHEIKHPURA,2008,22,9,85
BIHAR,SHEOHAR,2008,9,7,44
BIHAR,SITAMARHI,2008,72,12,311
BIHAR,SIWAN,2008,74,24,231
BIHAR,SUPAUL,2008,49,53,181
BIHAR,VAISHALI,2008,106,36,489
BIHAR,TOTAL,2008,3139,1302,13206
CHHATTISGARH,BALRAMPUR,2008,49,41,33
CHHATTISGARH,BILASPUR,2008,112,71,869
CHHATTISGARH,BIZAPUR,2008,95,5,4
CHHATTISGARH,DANTEWARA,2008,69,10,47
CHHATTISGARH,DHAMTARI,2008,23,26,151
CHHATTISGARH,DURG,2008,83,109,822
CHHATTISGARH,GRP RAIPUR,2008,5,2,195
CHHATTISGARH,JAGDALPUR,2008,73,68,128
CHHATTISGARH,JANJGIR,2008,36,47,319
CHHATTISGARH,JASHPUR,2008,65,71,126
CHHATTISGARH,KABIRDHAM,2008,11,29,141
CHHATTISGARH,KANKER,2008,54,15,77
CHHATTISGARH,KORBA,2008,38,31,293
CHHATTISGARH,KORIYA,2008,48,54,159
CHHATTISGARH,MAHASAMUND,2008,19,24,155
CHHATTISGARH,NARAYANPUR,2008,18,1,8
CHHATTISGARH,RAIGARH,2008,89,30,448
CHHATTISGARH,RAIPUR,2008,112,128,1525
CHHATTISGARH,RAJNANDGAON,2008,47,60,288
CHHATTISGARH,SARGUJA,2008,65,78,162
CHHATTISGARH,SURAJPUR,2008,58,78,129
CHHATTISGARH,TOTAL,2008,1169,978,6079
GOA,NORTH GOA,2008,26,15,360
GOA,SOUTH GOA,2008,23,15,241
GOA,TOTAL,2008,49,30,601
GUJARAT,AHMEDABAD COMMR.,2008,85,44,5485
GUJARAT,AHMEDABAD RURAL,2008,36,3,354
GUJARAT,AHWA-DANG,2008,7,3,13
GUJARAT,AMRELI,2008,22,8,218
GUJARAT,ANAND,2008,40,11,508
GUJARAT,BHARUCH,2008,36,13,371
GUJARAT,BHAVNAGAR,2008,35,9,857
GUJARAT,DAHOD,2008,44,13,167
GUJARAT,GANDHINAGAR,2008,32,8,606
GUJARAT,HIMATNAGAR,2008,38,16,206
GUJARAT,JAMNAGAR,2008,34,17,410
GUJARAT,JUNAGADH,2008,33,5,719
GUJARAT,KHEDA NORTH,2008,36,8,393
GUJARAT,KUTCH,2008,40,16,656
GUJARAT,MEHSANA,2008,29,9,652
GUJARAT,NARMADA,2008,11,7,38
GUJARAT,NAVSARI,2008,25,2,84
GUJARAT,PALANPUR,2008,42,37,413
GUJARAT,PANCHMAHAL,2008,40,8,208
GUJARAT,PATAN,2008,14,19,371
GUJARAT,PORBANDAR,2008,7,3,89
GUJARAT,RAJKOT COMMR.,2008,37,12,1394
GUJARAT,RAJKOT RURAL,2008,45,24,425
GUJARAT,SURAT COMMR.,2008,97,28,3049
GUJARAT,SURAT RURAL,2008,43,3,122
GUJARAT,SURENDRANAGAR,2008,35,21,195
GUJARAT,TAPI,2008,21,3,42
GUJARAT,VADODARA COMMR.,2008,20,7,1415
GUJARAT,VADODARA RURAL,2008,79,11,191
GUJARAT,VALSAD,2008,33,4,229
GUJARAT,W.RLY,2008,10,2,835
GUJARAT,TOTAL,2008,1106,374,20715
HARYANA,AMBALA,2008,31,35,419
HARYANA,BHIWANI,2008,56,33,560
HARYANA,FARIDABAD,2008,59,46,945
HARYANA,FATEHABAD,2008,20,12,298
HARYANA,GRP,2008,27,1,497
HARYANA,GURGAON,2008,80,35,2843
HARYANA,HISSAR,2008,52,23,560
HARYANA,JHAJJAR,2008,62,22,268
HARYANA,JIND,2008,39,38,296
HARYANA,KAITHAL,2008,22,14,194
HARYANA,KARNAL,2008,39,50,681
HARYANA,KURUKSHETRA,2008,20,41,582
HARYANA,MAHENDRAGARH,2008,31,21,196
HARYANA,MEWAT,2008,19,29,212
HARYANA,PALWAL,2008,34,29,354
HARYANA,PANCHKULA,2008,17,15,427
HARYANA,PANIPAT,2008,46,30,845
HARYANA,REWARI,2008,27,23,429
HARYANA,ROHTAK,2008,67,39,596
